"time","x","y","Individual","Group"
3.1,15.57,56.28,4,"Group_31_2"
3.2,15.35,56.51,4,"Group_31_2"
3.3,15.35,56.73,4,"Group_31_2"
3.4,15.35,57.17,4,"Group_31_2"
3.5,15.35,57.4,4,"Group_31_2"
3.6,15.35,57.62,4,"Group_31_2"
3.7,15.35,58.06,4,"Group_31_2"
3.8,15.13,58.29,4,"Group_31_2"
3.9,15.13,58.51,4,"Group_31_2"
4,14.91,58.95,4,"Group_31_2"
4.1,14.91,59.18,4,"Group_31_2"
4.2,14.91,59.4,4,"Group_31_2"
4.3,14.91,59.62,4,"Group_31_2"
4.4,14.91,59.84,4,"Group_31_2"
4.5,14.91,60.07,4,"Group_31_2"
4.6,14.68,60.29,4,"Group_31_2"
4.7,14.68,60.51,4,"Group_31_2"
4.8,14.68,60.73,4,"Group_31_2"
4.9,14.46,61.18,4,"Group_31_2"
5,14.46,61.4,4,"Group_31_2"
5.1,14.46,61.4,4,"Group_31_2"
5.2,14.24,61.62,4,"Group_31_2"
5.3,14.24,61.84,4,"Group_31_2"
5.4,14.24,62.29,4,"Group_31_2"
5.5,14.02,62.51,4,"Group_31_2"
5.6,14.02,62.73,4,"Group_31_2"
5.7,14.02,62.96,4,"Group_31_2"
5.8,13.79,63.18,4,"Group_31_2"
5.9,13.79,63.4,4,"Group_31_2"
6,13.79,63.62,4,"Group_31_2"
6.1,13.57,63.85,4,"Group_31_2"
6.2,13.57,64.07,4,"Group_31_2"
6.3,13.57,64.07,4,"Group_31_2"
6.4,13.35,64.29,4,"Group_31_2"
6.5,13.35,64.51,4,"Group_31_2"
6.6,13.35,64.74,4,"Group_31_2"
6.7,13.13,64.96,4,"Group_31_2"
6.8,13.13,65.18,4,"Group_31_2"
6.9,12.9,65.4,4,"Group_31_2"
7,12.9,65.63,4,"Group_31_2"
7.1,12.9,65.85,4,"Group_31_2"
7.2,12.9,65.85,4,"Group_31_2"
7.3,12.68,66.29,4,"Group_31_2"
7.4,12.68,66.29,4,"Group_31_2"
7.5,12.68,66.52,4,"Group_31_2"
7.6,12.46,66.74,4,"Group_31_2"
7.7,12.46,66.96,4,"Group_31_2"
7.8,12.46,67.18,4,"Group_31_2"
7.9,12.46,67.18,4,"Group_31_2"
8,12.46,67.41,4,"Group_31_2"
8.1,12.46,67.63,4,"Group_31_2"
8.2,12.24,67.85,4,"Group_31_2"
8.3,12.01,68.07,4,"Group_31_2"
8.4,12.01,68.3,4,"Group_31_2"
8.5,12.01,68.07,4,"Group_31_2"
8.6,11.79,68.3,4,"Group_31_2"
8.7,11.57,68.3,4,"Group_31_2"
8.8,11.35,68.52,4,"Group_31_2"
8.9,11.35,68.52,4,"Group_31_2"
9,11.57,68.96,4,"Group_31_2"
9.1,11.57,69.19,4,"Group_31_2"
9.2,11.79,69.63,4,"Group_31_2"
9.3,11.35,69.85,4,"Group_31_2"
9.4,11.12,70.3,4,"Group_31_2"
9.5,10.46,70.74,4,"Group_31_2"
9.6,10.68,71.19,4,"Group_31_2"
9.7,10.9,71.63,4,"Group_31_2"
9.8,11.35,72.08,4,"Group_31_2"
9.9,12.24,71.86,4,"Group_31_2"
10,13.57,71.41,4,"Group_31_2"
10.1,15.35,70.97,4,"Group_31_2"
10.2,17.35,70.74,4,"Group_31_2"
10.3,19.58,70.3,4,"Group_31_2"
10.4,21.8,70.3,4,"Group_31_2"
10.5,24.47,70.08,4,"Group_31_2"
10.6,26.03,69.63,4,"Group_31_2"
10.7,25.81,68.96,4,"Group_31_2"
10.8,26.03,68.52,4,"Group_31_2"
10.9,26.47,68.52,4,"Group_31_2"
11,27.36,68.96,4,"Group_31_2"
11.1,28.7,69.19,4,"Group_31_2"
11.2,29.37,69.19,4,"Group_31_2"
11.3,29.37,69.41,4,"Group_31_2"
0,94.55,44.72,5,"Group_31_2"
0.08,93.66,44.27,5,"Group_31_2"
0.18,92.99,44.27,5,"Group_31_2"
0.28,91.88,44.49,5,"Group_31_2"
0.38,90.54,45.38,5,"Group_31_2"
0.48,89.21,46.05,5,"Group_31_2"
0.58,88.76,47.16,5,"Group_31_2"
0.68,88.76,48.5,5,"Group_31_2"
0.78,88.99,49.61,5,"Group_31_2"
0.88,89.88,50.72,5,"Group_31_2"
0.98,90.99,51.39,5,"Group_31_2"
1.08,92.54,51.39,5,"Group_31_2"
1.18,93.66,51.39,5,"Group_31_2"
1.28,94.77,50.5,5,"Group_31_2"
1.38,95.66,49.61,5,"Group_31_2"
1.48,96.77,48.5,5,"Group_31_2"
1.58,97.66,47.16,5,"Group_31_2"
1.68,98.33,45.83,5,"Group_31_2"
1.78,98.77,44.27,5,"Group_31_2"
1.88,98.33,42.71,5,"Group_31_2"
1.98,97.66,41.16,5,"Group_31_2"
2.08,96.99,39.6,5,"Group_31_2"
2.18,95.66,38.71,5,"Group_31_2"
2.28,94.32,37.6,5,"Group_31_2"
2.38,92.54,37.15,5,"Group_31_2"
2.48,90.77,36.93,5,"Group_31_2"
2.58,89.65,37.37,5,"Group_31_2"
2.68,88.1,38.26,5,"Group_31_2"
2.78,86.76,38.93,5,"Group_31_2"
2.88,85.43,40.27,5,"Group_31_2"
2.98,84.09,41.82,5,"Group_31_2"
3.08,82.98,43.38,5,"Group_31_2"
3.18,81.64,44.94,5,"Group_31_2"
3.28,80.53,46.72,5,"Group_31_2"
3.38,79.42,48.27,5,"Group_31_2"
3.48,78.53,49.39,5,"Group_31_2"
3.58,77.86,51.39,5,"Group_31_2"
3.68,77.86,52.95,5,"Group_31_2"
3.78,78.53,54.28,5,"Group_31_2"
3.88,79.42,55.84,5,"Group_31_2"
3.98,80.75,56.28,5,"Group_31_2"
4.08,82.31,56.51,5,"Group_31_2"
4.18,83.65,56.28,5,"Group_31_2"
4.28,84.54,55.39,5,"Group_31_2"
4.38,85.65,54.5,5,"Group_31_2"
4.48,86.32,53.39,5,"Group_31_2"
4.58,86.98,51.39,5,"Group_31_2"
4.68,87.21,49.39,5,"Group_31_2"
4.78,87.65,47.16,5,"Group_31_2"
4.88,88.32,44.94,5,"Group_31_2"
4.98,88.99,42.71,5,"Group_31_2"
5.08,90.1,40.49,5,"Group_31_2"
5.18,90.99,38.49,5,"Group_31_2"
5.28,92.1,36.26,5,"Group_31_2"
5.38,93.88,34.48,5,"Group_31_2"
5.48,94.99,32.92,5,"Group_31_2"
5.58,96.1,31.14,5,"Group_31_2"
5.68,96.77,29.37,5,"Group_31_2"
5.78,96.33,28.25,5,"Group_31_2"
5.88,95.44,27.36,5,"Group_31_2"
5.98,94.32,26.92,5,"Group_31_2"
6.08,93.21,27.14,5,"Group_31_2"
6.18,91.65,27.14,5,"Group_31_2"
6.28,90.1,27.14,5,"Group_31_2"
6.38,88.54,27.14,5,"Group_31_2"
6.48,86.76,27.14,5,"Group_31_2"
6.58,85.2,27.36,5,"Group_31_2"
6.68,83.65,28.03,5,"Group_31_2"
6.78,82.31,28.7,5,"Group_31_2"
6.88,80.75,30.03,5,"Group_31_2"
6.98,78.97,31.37,5,"Group_31_2"
7.08,77.42,32.7,5,"Group_31_2"
7.18,75.86,34.04,5,"Group_31_2"
7.28,73.86,35.15,5,"Group_31_2"
7.38,71.86,36.04,5,"Group_31_2"
7.48,69.63,37.15,5,"Group_31_2"
7.58,67.18,37.82,5,"Group_31_2"
7.68,64.74,38.71,5,"Group_31_2"
7.78,62.07,39.82,5,"Group_31_2"
7.88,59.62,40.71,5,"Group_31_2"
7.98,56.95,41.38,5,"Group_31_2"
8.08,54.28,42.27,5,"Group_31_2"
8.18,51.61,42.94,5,"Group_31_2"
8.28,49.16,43.6,5,"Group_31_2"
8.38,46.49,44.49,5,"Group_31_2"
8.48,44.05,44.72,5,"Group_31_2"
8.58,41.82,45.61,5,"Group_31_2"
8.68,39.38,46.27,5,"Group_31_2"
8.78,36.93,47.61,5,"Group_31_2"
8.88,34.7,48.94,5,"Group_31_2"
8.98,32.26,50.28,5,"Group_31_2"
9.08,30.26,51.39,5,"Group_31_2"
9.18,27.59,52.5,5,"Group_31_2"
9.28,25.14,53.17,5,"Group_31_2"
9.38,22.47,53.39,5,"Group_31_2"
9.48,20.02,53.39,5,"Group_31_2"
9.58,18.02,53.17,5,"Group_31_2"
9.68,16.91,53.17,5,"Group_31_2"
9.78,15.35,53.39,5,"Group_31_2"
9.88,14.24,53.61,5,"Group_31_2"
9.98,13.13,54.06,5,"Group_31_2"
10.08,12.24,54.5,5,"Group_31_2"
10.18,11.79,55.17,5,"Group_31_2"
10.28,11.79,56.28,5,"Group_31_2"
10.38,12.01,57.62,5,"Group_31_2"
10.48,12.68,58.73,5,"Group_31_2"
10.58,13.57,60.07,5,"Group_31_2"
10.68,14.46,61.84,5,"Group_31_2"
10.78,15.57,63.4,5,"Group_31_2"
10.88,16.68,65.63,5,"Group_31_2"
10.98,17.35,67.63,5,"Group_31_2"
11.08,17.8,69.85,5,"Group_31_2"
11.18,18.46,71.63,5,"Group_31_2"
11.28,18.69,73.19,5,"Group_31_2"
11.38,19.35,74.75,5,"Group_31_2"
11.48,20.24,76.3,5,"Group_31_2"
11.58,20.91,77.42,5,"Group_31_2"
11.68,22.25,78.53,5,"Group_31_2"
11.78,23.58,79.42,5,"Group_31_2"
11.88,25.58,80.09,5,"Group_31_2"
11.98,27.59,80.31,5,"Group_31_2"
12.08,29.37,80.53,5,"Group_31_2"
12.18,31.81,80.53,5,"Group_31_2"
12.28,34.04,80.31,5,"Group_31_2"
12.38,36.48,80.53,5,"Group_31_2"
12.48,38.93,80.98,5,"Group_31_2"
12.58,41.38,81.2,5,"Group_31_2"
12.68,44.05,81.87,5,"Group_31_2"
12.78,46.27,82.98,5,"Group_31_2"
12.88,48.5,84.31,5,"Group_31_2"
12.98,50.5,85.43,5,"Group_31_2"
13.08,52.06,87.21,5,"Group_31_2"
13.18,53.61,88.32,5,"Group_31_2"
13.28,54.95,89.43,5,"Group_31_2"
13.38,56.06,90.32,5,"Group_31_2"
13.48,57.62,90.77,5,"Group_31_2"
13.58,59.4,90.99,5,"Group_31_2"
13.68,60.96,91.21,5,"Group_31_2"
13.78,62.73,91.21,5,"Group_31_2"
13.88,64.29,91.21,5,"Group_31_2"
13.98,65.85,91.88,5,"Group_31_2"
14.08,66.96,92.1,5,"Group_31_2"
14.18,68.07,92.54,5,"Group_31_2"
14.28,68.96,92.99,5,"Group_31_2"
14.38,69.63,92.99,5,"Group_31_2"
14.48,70.08,92.99,5,"Group_31_2"
14.58,70.97,92.54,5,"Group_31_2"
14.68,71.63,91.65,5,"Group_31_2"
14.78,72.3,90.54,5,"Group_31_2"
14.88,72.75,89.21,5,"Group_31_2"
14.98,73.41,87.65,5,"Group_31_2"
15.08,73.64,85.87,5,"Group_31_2"
15.18,73.86,84.09,5,"Group_31_2"
15.28,74.3,81.87,5,"Group_31_2"
15.38,74.53,79.64,5,"Group_31_2"
15.48,74.53,77.86,5,"Group_31_2"
15.58,74.75,75.86,5,"Group_31_2"
15.68,74.75,74.08,5,"Group_31_2"
15.78,74.97,72.3,5,"Group_31_2"
15.88,75.42,70.97,5,"Group_31_2"
15.98,75.19,69.85,5,"Group_31_2"
16.08,74.97,68.52,5,"Group_31_2"
16.18,74.53,66.74,5,"Group_31_2"
16.28,73.86,65.18,5,"Group_31_2"
16.38,72.97,63.62,5,"Group_31_2"
16.48,71.86,61.62,5,"Group_31_2"
16.58,70.3,59.84,5,"Group_31_2"
16.68,68.52,58.06,5,"Group_31_2"
16.78,66.74,56.28,5,"Group_31_2"
16.88,64.74,54.73,5,"Group_31_2"
16.98,62.73,52.95,5,"Group_31_2"
17.08,60.73,51.17,5,"Group_31_2"
17.18,58.95,49.83,5,"Group_31_2"
17.28,57.17,47.83,5,"Group_31_2"
17.38,55.17,46.27,5,"Group_31_2"
17.48,52.95,44.27,5,"Group_31_2"
17.58,51.39,42.94,5,"Group_31_2"
17.68,50.05,42.05,5,"Group_31_2"
17.78,48.5,41.38,5,"Group_31_2"
17.88,46.72,41.16,5,"Group_31_2"
17.98,45.83,41.38,5,"Group_31_2"
18.08,44.49,42.27,5,"Group_31_2"
18.18,42.94,43.16,5,"Group_31_2"
18.28,41.82,43.83,5,"Group_31_2"
18.38,40.49,44.49,5,"Group_31_2"
18.48,38.93,44.94,5,"Group_31_2"
18.58,37.37,45.38,5,"Group_31_2"
18.68,35.82,45.16,5,"Group_31_2"
18.78,34.26,44.94,5,"Group_31_2"
18.88,32.48,44.05,5,"Group_31_2"
18.98,30.48,42.71,5,"Group_31_2"
19.08,28.92,41.38,5,"Group_31_2"
19.18,27.36,39.38,5,"Group_31_2"
19.28,26.25,37.37,5,"Group_31_2"
19.38,25.36,35.15,5,"Group_31_2"
19.48,24.92,33.37,5,"Group_31_2"
19.58,24.25,30.92,5,"Group_31_2"
19.68,23.8,29.14,5,"Group_31_2"
19.78,22.91,27.81,5,"Group_31_2"
19.88,22.25,26.7,5,"Group_31_2"
19.98,21.58,26.03,5,"Group_31_2"
20.08,21.13,26.03,5,"Group_31_2"
20.18,19.8,26.25,5,"Group_31_2"
20.28,19.13,26.92,5,"Group_31_2"
20.38,18.46,27.81,5,"Group_31_2"
20.48,18.02,28.48,5,"Group_31_2"
20.58,17.57,29.59,5,"Group_31_2"
20.68,17.57,30.7,5,"Group_31_2"
20.78,17.35,32.48,5,"Group_31_2"
20.88,17.35,34.04,5,"Group_31_2"
20.98,17.13,35.37,5,"Group_31_2"
21.08,16.91,36.71,5,"Group_31_2"
21.18,16.91,37.6,5,"Group_31_2"
21.28,17.35,38.26,5,"Group_31_2"
21.38,17.8,39.38,5,"Group_31_2"
21.48,18.46,40.04,5,"Group_31_2"
21.58,19.58,41.16,5,"Group_31_2"
21.68,21.13,42.05,5,"Group_31_2"
21.78,22.91,42.94,5,"Group_31_2"
21.88,24.25,44.27,5,"Group_31_2"
21.98,25.81,45.83,5,"Group_31_2"
22.08,27.59,47.38,5,"Group_31_2"
22.18,28.92,49.16,5,"Group_31_2"
22.28,30.48,51.39,5,"Group_31_2"
22.38,31.59,53.61,5,"Group_31_2"
22.48,32.48,56.06,5,"Group_31_2"
22.58,32.92,58.73,5,"Group_31_2"
22.68,33.59,61.18,5,"Group_31_2"
22.78,33.81,63.62,5,"Group_31_2"
22.88,34.04,66.52,5,"Group_31_2"
22.98,34.48,68.52,5,"Group_31_2"
23.08,35.15,69.41,5,"Group_31_2"
23.18,35.82,69.85,5,"Group_31_2"
23.28,35.82,70.08,5,"Group_31_2"
23.38,35.37,70.52,5,"Group_31_2"
23.48,34.48,71.19,5,"Group_31_2"
23.58,34.48,71.63,5,"Group_31_2"
23.68,34.26,72.08,5,"Group_31_2"
23.78,33.81,72.52,5,"Group_31_2"
23.88,33.37,72.75,5,"Group_31_2"
0,52.06,7.12,6,"Group_31_2"
0.07,51.83,6.9,6,"Group_31_2"
0.17,52.06,6.67,6,"Group_31_2"
0.27,51.83,6.45,6,"Group_31_2"
0.37,51.39,6.01,6,"Group_31_2"
0.47,51.17,6.01,6,"Group_31_2"
0.57,50.5,5.78,6,"Group_31_2"
0.67,50.28,6.23,6,"Group_31_2"
0.77,49.39,6.9,6,"Group_31_2"
0.87,48.72,7.56,6,"Group_31_2"
0.97,47.83,9.12,6,"Group_31_2"
1.07,47.38,10.46,6,"Group_31_2"
1.17,47.83,11.79,6,"Group_31_2"
1.27,48.5,13.13,6,"Group_31_2"
1.37,49.39,14.46,6,"Group_31_2"
1.47,50.5,15.13,6,"Group_31_2"
1.57,51.61,14.91,6,"Group_31_2"
1.67,52.95,14.68,6,"Group_31_2"
1.77,54.28,13.79,6,"Group_31_2"
1.87,54.95,12.46,6,"Group_31_2"
1.97,55.62,12.01,6,"Group_31_2"
2.07,55.39,11.35,6,"Group_31_2"
2.17,55.17,10.23,6,"Group_31_2"
2.27,54.28,9.57,6,"Group_31_2"
2.37,53.84,8.9,6,"Group_31_2"
2.47,53.39,9.34,6,"Group_31_2"
2.57,52.72,9.57,6,"Group_31_2"
2.67,52.06,10.46,6,"Group_31_2"
2.77,51.61,11.57,6,"Group_31_2"
2.87,51.39,13.13,6,"Group_31_2"
2.97,51.61,14.68,6,"Group_31_2"
3.07,51.83,16.46,6,"Group_31_2"
3.17,52.06,18.24,6,"Group_31_2"
3.27,52.28,20.02,6,"Group_31_2"
3.37,52.95,21.8,6,"Group_31_2"
3.47,53.61,23.36,6,"Group_31_2"
3.57,54.73,24.69,6,"Group_31_2"
3.67,55.84,25.81,6,"Group_31_2"
3.77,57.4,26.7,6,"Group_31_2"
3.87,58.95,26.92,6,"Group_31_2"
3.97,61.18,26.7,6,"Group_31_2"
4.07,62.73,26.25,6,"Group_31_2"
4.17,64.51,25.36,6,"Group_31_2"
4.27,65.63,24.47,6,"Group_31_2"
4.37,66.52,23.36,6,"Group_31_2"
4.47,67.41,22.25,6,"Group_31_2"
4.57,67.41,20.47,6,"Group_31_2"
4.67,67.63,19.13,6,"Group_31_2"
4.77,67.18,17.8,6,"Group_31_2"
4.87,66.74,16.91,6,"Group_31_2"
4.97,65.85,15.79,6,"Group_31_2"
5.07,65.18,15.57,6,"Group_31_2"
5.17,64.07,16.02,6,"Group_31_2"
5.27,63.4,16.68,6,"Group_31_2"
5.37,62.51,17.57,6,"Group_31_2"
5.47,62.07,19.13,6,"Group_31_2"
5.57,61.4,20.69,6,"Group_31_2"
5.67,61.18,22.69,6,"Group_31_2"
5.77,61.18,24.92,6,"Group_31_2"
5.87,61.18,27.14,6,"Group_31_2"
5.97,60.73,29.59,6,"Group_31_2"
6.07,60.73,32.03,6,"Group_31_2"
6.17,60.29,34.48,6,"Group_31_2"
6.27,60.51,36.93,6,"Group_31_2"
6.37,60.96,39.6,6,"Group_31_2"
6.47,61.18,42.27,6,"Group_31_2"
6.57,61.4,44.94,6,"Group_31_2"
6.67,61.4,46.94,6,"Group_31_2"
6.77,61.4,49.16,6,"Group_31_2"
6.87,61.84,51.39,6,"Group_31_2"
6.97,62.29,53.61,6,"Group_31_2"
7.07,62.73,55.62,6,"Group_31_2"
7.17,63.4,58.06,6,"Group_31_2"
7.27,64.07,60.96,6,"Group_31_2"
7.37,64.74,63.62,6,"Group_31_2"
7.47,64.96,66.52,6,"Group_31_2"
7.57,64.74,69.41,6,"Group_31_2"
7.67,64.74,72.08,6,"Group_31_2"
7.77,64.51,74.97,6,"Group_31_2"
7.87,64.07,77.64,6,"Group_31_2"
7.97,63.18,80.53,6,"Group_31_2"
8.07,62.29,83.2,6,"Group_31_2"
8.17,60.96,85.65,6,"Group_31_2"
8.27,59.4,87.43,6,"Group_31_2"
8.37,57.62,89.43,6,"Group_31_2"
8.47,55.39,90.77,6,"Group_31_2"
8.57,53.39,91.21,6,"Group_31_2"
8.67,51.39,91.21,6,"Group_31_2"
8.77,49.16,91.21,6,"Group_31_2"
8.87,47.61,91.21,6,"Group_31_2"
8.97,45.61,91.21,6,"Group_31_2"
9.07,44.05,91.21,6,"Group_31_2"
9.17,42.49,91.43,6,"Group_31_2"
9.27,41.38,90.77,6,"Group_31_2"
9.37,40.49,90.1,6,"Group_31_2"
9.47,39.6,89.65,6,"Group_31_2"
9.57,38.49,88.54,6,"Group_31_2"
9.67,37.37,87.43,6,"Group_31_2"
9.77,36.71,86.32,6,"Group_31_2"
9.87,35.59,84.98,6,"Group_31_2"
9.97,34.26,83.42,6,"Group_31_2"
10.07,32.48,82.09,6,"Group_31_2"
10.17,31.14,80.53,6,"Group_31_2"
10.27,30.03,79.2,6,"Group_31_2"
10.37,28.92,78.08,6,"Group_31_2"
10.47,28.03,77.86,6,"Group_31_2"
10.57,27.59,77.64,6,"Group_31_2"
10.67,28.25,76.97,6,"Group_31_2"
10.77,28.7,75.86,6,"Group_31_2"
10.87,29.14,75.64,6,"Group_31_2"
10.97,29.14,75.86,6,"Group_31_2"
11.07,29.14,74.97,6,"Group_31_2"
0,53.61,86.09,7,"Group_31_2"
0.08,54.95,84.98,7,"Group_31_2"
0.14,55.62,84.54,7,"Group_31_2"
0.22,57.62,84.31,7,"Group_31_2"
0.32,58.95,84.98,7,"Group_31_2"
0.43,60.51,85.43,7,"Group_31_2"
0.52,61.4,86.09,7,"Group_31_2"
0.62,62.73,86.54,7,"Group_31_2"
0.73,63.4,86.32,7,"Group_31_2"
0.82,64.51,86.09,7,"Group_31_2"
0.93,66.07,85.43,7,"Group_31_2"
1.02,66.96,84.76,7,"Group_31_2"
1.12,67.85,83.2,7,"Group_31_2"
1.23,68.74,81.64,7,"Group_31_2"
1.33,68.52,80.09,7,"Group_31_2"
1.42,68.07,78.75,7,"Group_31_2"
1.52,67.63,77.42,7,"Group_31_2"
1.62,66.52,76.75,7,"Group_31_2"
1.73,65.4,76.08,7,"Group_31_2"
1.83,64.51,75.86,7,"Group_31_2"
1.92,62.96,75.86,7,"Group_31_2"
2.03,61.18,75.64,7,"Group_31_2"
2.12,59.84,74.75,7,"Group_31_2"
2.22,58.06,73.86,7,"Group_31_2"
2.33,56.73,72.52,7,"Group_31_2"
2.42,55.17,70.74,7,"Group_31_2"
2.53,54.28,68.74,7,"Group_31_2"
2.62,53.39,66.52,7,"Group_31_2"
2.72,52.72,64.29,7,"Group_31_2"
2.83,52.72,61.84,7,"Group_31_2"
2.92,52.28,59.84,7,"Group_31_2"
3.03,52.06,57.84,7,"Group_31_2"
3.12,51.61,55.84,7,"Group_31_2"
3.22,50.94,53.61,7,"Group_31_2"
3.33,50.28,52.72,7,"Group_31_2"
3.42,49.16,51.61,7,"Group_31_2"
3.53,47.83,50.72,7,"Group_31_2"
3.62,45.83,49.83,7,"Group_31_2"
3.72,44.49,49.39,7,"Group_31_2"
3.83,42.49,48.5,7,"Group_31_2"
3.92,40.71,47.61,7,"Group_31_2"
4.03,39.6,46.27,7,"Group_31_2"
4.12,38.71,45.16,7,"Group_31_2"
4.22,38.04,43.38,7,"Group_31_2"
4.32,37.82,41.6,7,"Group_31_2"
4.43,38.49,39.6,7,"Group_31_2"
4.53,39.15,38.04,7,"Group_31_2"
4.62,40.04,36.93,7,"Group_31_2"
4.72,40.93,36.04,7,"Group_31_2"
4.82,42.05,35.37,7,"Group_31_2"
4.93,42.71,35.37,7,"Group_31_2"
5.03,43.38,35.59,7,"Group_31_2"
5.12,44.27,36.26,7,"Group_31_2"
5.22,44.94,37.15,7,"Group_31_2"
5.32,45.38,38.04,7,"Group_31_2"
5.43,45.38,39.38,7,"Group_31_2"
5.53,45.16,40.71,7,"Group_31_2"
5.62,44.27,42.05,7,"Group_31_2"
5.72,43.38,43.6,7,"Group_31_2"
5.82,42.27,44.94,7,"Group_31_2"
5.93,41.6,45.83,7,"Group_31_2"
6.03,40.71,47.61,7,"Group_31_2"
6.12,40.04,49.39,7,"Group_31_2"
6.22,39.38,50.94,7,"Group_31_2"
6.32,38.71,52.72,7,"Group_31_2"
6.43,37.6,54.73,7,"Group_31_2"
6.53,36.71,56.51,7,"Group_31_2"
6.62,34.93,58.29,7,"Group_31_2"
6.72,33.37,59.62,7,"Group_31_2"
6.82,31.37,60.96,7,"Group_31_2"
6.93,29.81,61.84,7,"Group_31_2"
7.03,28.03,62.07,7,"Group_31_2"
7.12,26.7,61.62,7,"Group_31_2"
7.22,25.36,61.18,7,"Group_31_2"
7.32,24.25,60.51,7,"Group_31_2"
7.43,23.36,60.07,7,"Group_31_2"
7.53,22.47,59.62,7,"Group_31_2"
7.62,22.02,58.95,7,"Group_31_2"
7.72,21.36,58.51,7,"Group_31_2"
7.82,20.91,57.62,7,"Group_31_2"
7.93,20.24,57.4,7,"Group_31_2"
8.02,19.35,57.4,7,"Group_31_2"
8.12,18.91,57.84,7,"Group_31_2"
8.23,18.24,58.73,7,"Group_31_2"
8.32,18.02,59.4,7,"Group_31_2"
8.43,17.8,60.73,7,"Group_31_2"
8.52,18.24,62.07,7,"Group_31_2"
8.62,18.24,63.62,7,"Group_31_2"
8.73,18.46,65.85,7,"Group_31_2"
8.82,18.46,67.85,7,"Group_31_2"
8.93,18.24,70.08,7,"Group_31_2"
9.02,17.8,71.63,7,"Group_31_2"
9.12,17.35,73.19,7,"Group_31_2"
9.23,17.13,74.08,7,"Group_31_2"
9.32,16.91,74.75,7,"Group_31_2"
9.43,16.91,75.19,7,"Group_31_2"
9.52,17.57,76.53,7,"Group_31_2"
9.63,17.8,77.19,7,"Group_31_2"
9.73,18.69,77.86,7,"Group_31_2"
9.82,19.8,78.08,7,"Group_31_2"
9.93,21.36,78.31,7,"Group_31_2"
10.02,22.91,78.31,7,"Group_31_2"
10.12,24.92,78.08,7,"Group_31_2"
10.23,26.7,78.31,7,"Group_31_2"
10.32,28.92,78.53,7,"Group_31_2"
10.43,30.7,79.2,7,"Group_31_2"
10.52,32.7,80.09,7,"Group_31_2"
10.62,34.7,81.42,7,"Group_31_2"
10.73,36.48,82.31,7,"Group_31_2"
10.82,38.04,83.87,7,"Group_31_2"
10.93,38.93,85.2,7,"Group_31_2"
11.02,39.82,86.32,7,"Group_31_2"
11.12,40.27,87.43,7,"Group_31_2"
11.23,40.71,88.76,7,"Group_31_2"
11.32,40.93,89.88,7,"Group_31_2"
11.43,40.93,91.21,7,"Group_31_2"
11.52,40.93,92.1,7,"Group_31_2"
11.63,40.27,92.77,7,"Group_31_2"
11.73,39.82,93.43,7,"Group_31_2"
11.82,39.38,94.1,7,"Group_31_2"
11.93,38.26,93.66,7,"Group_31_2"
12.02,37.6,93.66,7,"Group_31_2"
12.12,36.71,92.77,7,"Group_31_2"
12.23,35.82,91.65,7,"Group_31_2"
12.32,35.59,90.54,7,"Group_31_2"
12.43,35.15,89.21,7,"Group_31_2"
12.52,35.15,87.87,7,"Group_31_2"
12.62,35.15,86.98,7,"Group_31_2"
12.73,34.48,86.09,7,"Group_31_2"
12.82,34.04,85.2,7,"Group_31_2"
12.93,33.59,84.31,7,"Group_31_2"
13.02,33.37,83.42,7,"Group_31_2"
13.12,32.92,82.53,7,"Group_31_2"
13.23,32.7,81.87,7,"Group_31_2"
13.32,32.7,80.98,7,"Group_31_2"
13.43,33.37,79.64,7,"Group_31_2"
13.52,33.81,78.75,7,"Group_31_2"
13.62,34.7,77.64,7,"Group_31_2"
13.73,35.59,76.53,7,"Group_31_2"
13.82,36.26,75.64,7,"Group_31_2"
13.93,36.71,74.3,7,"Group_31_2"
14.02,36.71,73.19,7,"Group_31_2"
14.12,36.93,71.63,7,"Group_31_2"
14.23,36.48,70.3,7,"Group_31_2"
14.32,36.26,69.63,7,"Group_31_2"
14.43,36.04,68.74,7,"Group_31_2"
14.52,35.37,67.85,7,"Group_31_2"
14.62,34.7,67.41,7,"Group_31_2"
14.73,33.81,66.74,7,"Group_31_2"
14.82,32.7,66.29,7,"Group_31_2"
14.93,31.81,66.07,7,"Group_31_2"
15.02,30.92,66.29,7,"Group_31_2"
15.12,30.48,66.74,7,"Group_31_2"
15.23,29.59,66.74,7,"Group_31_2"
15.32,28.7,66.96,7,"Group_31_2"
15.43,28.03,66.96,7,"Group_31_2"
15.52,27.14,67.18,7,"Group_31_2"
15.62,26.92,67.18,7,"Group_31_2"
15.73,26.25,66.96,7,"Group_31_2"
15.82,25.36,65.85,7,"Group_31_2"
15.93,24.69,64.74,7,"Group_31_2"
16.02,24.03,63.4,7,"Group_31_2"
16.12,23.36,62.07,7,"Group_31_2"
16.23,22.91,61.18,7,"Group_31_2"
16.33,23.36,60.29,7,"Group_31_2"
16.42,23.8,59.4,7,"Group_31_2"
16.52,24.69,58.73,7,"Group_31_2"
16.62,25.58,58.51,7,"Group_31_2"
16.73,26.92,58.95,7,"Group_31_2"
16.83,28.03,59.84,7,"Group_31_2"
16.92,28.92,61.18,7,"Group_31_2"
17.02,30.03,62.29,7,"Group_31_2"
17.12,30.92,63.4,7,"Group_31_2"
17.23,31.37,64.96,7,"Group_31_2"
